Accident Year,Accident Date/Time,Operator ID,Operator Name,Pipeline Location,Pipeline Type,Liquid Type,Accident City,Accident County,Accident State,Accident Latitude,Accident Longitude,Cause Category,Cause Subcategory,Unintentional Release (Barrels),Liquid Recovery (Barrels),Net Loss (Barrels),Liquid Ignition,Liquid Explosion,Pipeline Shutdown,All Costs,Address,City,County,State
2015,1/30/2015 7:00 AM,22442,WEST TEXAS GULF PIPELINE CO,ONSHORE,ABOVEGROUND,CRUDE OIL,COLORADO CITY,SCURRY,TX,32.52944,-100.83055,CORROSION,INTERNAL,1.0,1.0,0.0,NO,NO,NO,1000,"{'house_number': '3200', 'road': 'County Road 4156', 'hamlet': 'China Grove', 'county': 'Scurry County', 'state': 'Texas', 'postcode': '79526', 'country': 'United States of America', 'country_code': 'us', 1: 'Scurry County', 2: 'Texas'}",Enville,Love,Oklahoma
2015,1/30/2015 9:55 AM,32632,"JP ENERGY MARKETING, LLC",ONSHORE,UNDERGROUND,CRUDE OIL,,LOVE COUNTY,OK,33.947489000000004,-97.02193100000001,MATERIAL/WELD/EQUIP FAILURE,ENVIRONMENTAL CRACKING-RELATED,760.0,760.0,0.0,NO,NO,YES,4430000,"{'hamlet': 'Enville', 'county': 'Love County', 'state': 'Oklahoma', 'country': 'United States of America', 'country_code': 'us', 1: 'Love County', 2: 'Oklahoma'}",Schererville,Lake,Indiana
2015,1/31/2015 1:00 AM,11169,"ENBRIDGE ENERGY, LIMITED PARTNERSHIP",ONSHORE,ABOVEGROUND,CRUDE OIL,GRIFFITH,LAKE,IN,41.51458,-87.45134,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,0.36,0.36,0.0,NO,NO,YES,11911,"{'road': 'Oak Street', 'neighbourhood': 'Stone Bridge', 'hamlet': 'Hartsdale', 'town': 'Schererville', 'county': 'Lake County', 'state': 'Indiana', 'postcode': '46375', 'country': 'United States of America', 'country_code': 'us', 1: 'Lake County', 2: 'Indiana'}",,Ector,Texas
2015,2/1/2015 2:00 AM,30829,ENTERPRISE CRUDE PIPELINE LLC,ONSHORE,ABOVEGROUND,CRUDE OIL,LAWSON,ECTOR,TX,31.899645,-102.638756,MATERIAL/WELD/EQUIP FAILURE,MALFUNCTION OF CONTROL/RELIEF EQUIPMENT,35.0,35.0,0.0,NO,NO,YES,38300,"{'county': 'Ector County', 'state': 'Texas', 'country': 'United States of America', 'country_code': 'us', 1: 'Ector County', 2: 'Texas'}",Kansas,Wyandotte,Kansas
2015,2/1/2015 10:30 AM,22610,"MAGELLAN PIPELINE COMPANY, LP",ONSHORE,TANK,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",KANSAS CITY,WYANDOTTE,KS,39.1393,-94.60325,CORROSION,EXTERNAL,308.0,308.0,0.0,NO,NO,YES,246598,"{'road': 'Donovan Road', 'industrial': 'Fairfax Industrial District', 'hamlet': 'Fairfax', 'city': 'Kansas City', 'county': 'Wyandotte County', 'state': 'Kansas', 'postcode': '66115', 'country': 'United States of America', 'country_code': 'us', 0: 'Kansas City', 1: 'Wyandotte County', 2: 'Kansas'}",Deer River,Itasca,Minnesota
2015,2/2/2015 10:55 AM,11169,"ENBRIDGE ENERGY, LIMITED PARTNERSHIP",ONSHORE,ABOVEGROUND,CRUDE OIL,DEER RIVER,ITASCA,MN,47.325278000000004,-93.764167,MATERIAL/WELD/EQUIP FAILURE,"CONSTRUCTION, INSTALLATION OR FABRICATION-RELATED",0.01,0.01,0.0,NO,NO,YES,27629,"{'city': 'Deer River', 'county': 'Itasca County', 'state': 'Minnesota', 'country': 'United States of America', 'country_code': 'us', 0: 'Deer River', 1: 'Itasca County', 2: 'Minnesota'}",,Weston,Wyoming
2015,2/2/2015 12:05 PM,32537,WYOMING PIPELINE COMPANY,ONSHORE,ABOVEGROUND,CRUDE OIL,,WESTON,WY,43.791796999999995,-104.414824,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,0.5,0.5,0.0,NO,NO,YES,625,"{'house_number': '923', 'road': 'WY 450', 'county': 'Weston County', 'state': 'Wyoming', 'postcode': '82701', 'country': 'United States of America', 'country_code': 'us', 1: 'Weston County', 2: 'Wyoming'}",Hospah,McKinley,New Mexico
2015,2/2/2015 1:24 PM,31574,"WESTERN REFINING PIPELINE, LLC",ONSHORE,UNDERGROUND,CRUDE OIL,HOSPAH,MCKINLEY,NM,35.73235,-107.747355,MATERIAL/WELD/EQUIP FAILURE,"CONSTRUCTION, INSTALLATION OR FABRICATION-RELATED",105.0,105.0,0.0,NO,NO,YES,40125,"{'hamlet': 'Hospah', 'county': 'McKinley County', 'state': 'New Mexico', 'country': 'United States of America', 'country_code': 'us', 1: 'McKinley County', 2: 'New Mexico'}",Clyde,Grant,Oklahoma
2015,2/3/2015 8:47 AM,12105,"MAGELLAN AMMONIA PIPELINE, L.P.",ONSHORE,ABOVEGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",,GRANT ,OK,36.81045,-97.8319,MATERIAL/WELD/EQUIP FAILURE,OTHER EQUIPMENT FAILURE,0.2,0.0,0.2,NO,NO,YES,1080,"{'road': 'OK 11', 'hamlet': 'Clyde', 'county': 'Grant County', 'state': 'Oklahoma', 'postcode': '73759', 'country': 'United States of America', 'country_code': 'us', 1: 'Grant County', 2: 'Oklahoma'}",,,
2015,2/3/2015 2:45 PM,32683,INLAND CORPORATION,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",LIMA,LUCAS,OH,40.70945,-84.1314,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,0.71,0.71,0.0,NO,NO,YES,20160,,Pasadena,Harris,Texas
2015,2/4/2015 2:15 PM,31174,"SHELL PIPELINE CO., L.P.",ONSHORE,TANK,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",PASADENA,HARRIS,TX,29.7177027,-95.1871166,MATERIAL/WELD/EQUIP FAILURE,"CONSTRUCTION, INSTALLATION OR FABRICATION-RELATED",15.0,15.0,0.0,NO,NO,NO,256700,"{'road': 'Olin Mathieson Road', 'city': 'Pasadena', 'county': 'Harris County', 'state': 'Texas', 'postcode': '77506', 'country': 'United States of America', 'country_code': 'us', 0: 'Pasadena', 1: 'Harris County', 2: 'Texas'}",,Lea,New Mexico
2015,2/5/2015 11:55 AM,32011,"HOLLY ENERGY PARTNERS - OPERATING, L.P.",ONSHORE,ABOVEGROUND,CRUDE OIL,,EDDY COUNTY,NM,32.465709000000004,-103.57379,INCORRECT OPERATION,OTHER INCORRECT OPERATION,1.0,0.9,0.1,NO,NO,NO,6030,"{'county': 'Lea County', 'state': 'New Mexico', 'country': 'United States of America', 'country_code': 'us', 1: 'Lea County', 2: 'New Mexico'}",Aurora,Adams,Colorado
2015,2/6/2015 12:00 PM,31684,PHILLIPS 66 PIPELINE LLC,ONSHORE,ABOVEGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",AURORA,ADAMS,CO,39.763568,-104.82685699999999,MATERIAL/WELD/EQUIP FAILURE,THREADED CONNECTION/COUPLING FAILURE,0.38,0.0,0.38,NO,NO,NO,75,"{'house_number': '13780', 'road': 'East Smith Road', 'hamlet': 'Sable', 'city': 'Aurora', 'county': 'Adams County', 'state': 'Colorado', 'postcode': '80011', 'country': 'United States of America', 'country_code': 'us', 0: 'Aurora', 1: 'Adams County', 2: 'Colorado'}",Reddick,Livingston,Illinois
2015,2/10/2015 3:15 PM,11169,"ENBRIDGE ENERGY, LIMITED PARTNERSHIP",ONSHORE,UNDERGROUND,CRUDE OIL,REDDICK,LIVINGSTON,IL,41.090482,-88.298295,MATERIAL/WELD/EQUIP FAILURE,MANUFACTURING-RELATED,0.01,0.01,0.0,NO,NO,YES,133235,"{'road': 'IL 17', 'hamlet': 'Reddick', 'village': 'Reddick', 'county': 'Livingston County', 'state': 'Illinois', 'postcode': '60961', 'country': 'United States of America', 'country_code': 'us', 1: 'Livingston County', 2: 'Illinois'}",Chub,Midland,Texas
2015,2/11/2015 4:45 PM,30829,ENTERPRISE CRUDE PIPELINE LLC,ONSHORE,UNDERGROUND,CRUDE OIL,MIDLAND,MIDLAND,TX,32.023108,-102.012261,CORROSION,INTERNAL,200.0,75.0,125.0,NO,NO,YES,269340,"{'neighbourhood': 'Venture', 'village': 'Chub', 'county': 'Midland County', 'state': 'Texas', 'postcode': '79702', 'country': 'United States of America', 'country_code': 'us', 1: 'Midland County', 2: 'Texas'}",Chartiers Township,Washington,Pennsylvania
2015,2/11/2015 6:24 PM,30826,WILLIAMS FIELD SERVICES,ONSHORE,ABOVEGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",HICKORY,WASHINTON,PA,40.262706,-80.26410600000001,INCORRECT OPERATION,PIPELINE/EQUIPMENT OVERPRESSURED,51.0,0.0,51.0,NO,NO,YES,20402,"{'road': 'Western Avenue', 'hamlet': 'Export', 'city': 'Chartiers Township', 'county': 'Washington County', 'state': 'Pennsylvania', 'postcode': '15342', 'country': 'United States of America', 'country_code': 'us', 0: 'Chartiers Township', 1: 'Washington County', 2: 'Pennsylvania'}",Ray,Pawnee,Kansas
2015,2/12/2015 11:28 AM,31476,ROSE ROCK MIDSTREAM L.P.,ONSHORE,UNDERGROUND,CRUDE OIL,,LARNED,KS,38.1021533,-99.00453106,CORROSION,INTERNAL,3.0,1.0,2.0,NO,NO,YES,38708,"{'hamlet': 'Ray', 'county': 'Pawnee County', 'state': 'Kansas', 'country': 'United States of America', 'country_code': 'us', 1: 'Pawnee County', 2: 'Kansas'}",Plum Grove,Ellis,Texas
2015,2/13/2015 6:15 PM,22610,"MAGELLAN PIPELINE COMPANY, LP",ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",,ELLIS,TX,32.16315,-97.00595,CORROSION,EXTERNAL,2.9,2.9,0.0,NO,NO,YES,29110,"{'hamlet': 'Plum Grove', 'county': 'Ellis County', 'state': 'Texas', 'country': 'United States of America', 'country_code': 'us', 1: 'Ellis County', 2: 'Texas'}",,Kern,California
2015,2/16/2015 8:50 AM,300,"PLAINS PIPELINE, L.P.",ONSHORE,ABOVEGROUND,CRUDE OIL,BAKERSFIELD,KERN,CA,35.01937,-119.06305,CORROSION,INTERNAL,2.0,2.0,0.0,NO,NO,NO,9803,"{'county': 'Kern County', 'state': 'California', 'country': 'United States of America', 'country_code': 'us', 1: 'Kern County', 2: 'California'}",Perth Amboy,Middlesex,New Jersey
2015,2/17/2015 3:00 PM,1845,"BUCKEYE PARTNERS, LP",ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",PERTH AMBOY,MIDDLESEX,NJ,40.535033,-74.26096700000001,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,0.24,0.24,0.0,NO,NO,YES,187000,"{'road': 'Tyrell Lane', 'hamlet': 'Barber', 'town': 'Perth Amboy', 'county': 'Middlesex County', 'state': 'New Jersey', 'postcode': '07077', 'country': 'United States of America', 'country_code': 'us', 1: 'Middlesex County', 2: 'New Jersey'}",Shively,Jefferson,Kentucky
2015,2/17/2015 4:15 PM,32147,MARATHON PIPE LINE LLC,ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",LOUISVILLE,JEFFERSON,KY,38.17264002,-85.84931981,OTHER OUTSIDE FORCE DAMAGE,ELECTRICAL ARCING FROM OTHER EQUIPMENT/FACILITY,160.0,112.0,48.0,NO,NO,YES,2453000,"{'house_number': '4910', 'road': 'D-Lue Court', 'town': 'Shively', 'county': 'Jefferson County', 'state': 'Kentucky', 'postcode': '40216', 'country': 'United States of America', 'country_code': 'us', 1: 'Jefferson County', 2: 'Kentucky'}",Port Arthur,Jefferson,Texas
2015,2/18/2015 11:00 AM,30777,MOTIVA ENTERPRISE LLC,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",PORT ARTHUR,JEFFERSON,TX,29.858881,-93.95665600000001,CORROSION,EXTERNAL,2.5,2.5,0.0,NO,NO,YES,55500,"{'road': 'West Levee Road', 'town': 'Port Arthur', 'county': 'Jefferson County', 'state': 'Texas', 'postcode': '77640', 'country': 'United States of America', 'country_code': 'us', 1: 'Jefferson County', 2: 'Texas'}",Avery,Lincoln,Oklahoma
2015,2/20/2015 2:07 PM,39145,ENBRIDGE STORAGE (CUSHING) L.L.C.,ONSHORE,TANK,CRUDE OIL,CUSHING,LINCOLN,OK,35.936355,-96.750348,MATERIAL/WELD/EQUIP FAILURE,OTHER EQUIPMENT FAILURE,0.5,0.5,0.0,NO,NO,NO,13525,"{'road': 'N3510 Road', 'hamlet': 'Avery', 'county': 'Lincoln County', 'state': 'Oklahoma', 'postcode': '74023', 'country': 'United States of America', 'country_code': 'us', 1: 'Lincoln County', 2: 'Oklahoma'}",Bennett,Lea,New Mexico
2015,2/21/2015 10:27 AM,300,"PLAINS PIPELINE, L.P.",ONSHORE,ABOVEGROUND,CRUDE OIL,JAL,LEA,NM,32.08076,-103.17806999999999,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,10.0,10.0,0.0,YES,NO,YES,130500,"{'road': 'Tank Farm Lane', 'hamlet': 'Bennett', 'county': 'Lea County', 'state': 'New Mexico', 'country': 'United States of America', 'country_code': 'us', 1: 'Lea County', 2: 'New Mexico'}",,Payne,Oklahoma
2015,2/21/2015 6:45 PM,30829,ENTERPRISE CRUDE PIPELINE LLC,ONSHORE,TANK,CRUDE OIL,CUSHING,PAYNE,OK,35.948453,-96.762003,ALL OTHER CAUSES,UNKNOWN,0.2,0.2,0.0,NO,NO,NO,25010,"{'county': 'Payne County', 'state': 'Oklahoma', 'postcode': '74023', 'country': 'United States of America', 'country_code': 'us', 1: 'Payne County', 2: 'Oklahoma'}",Nederland,Jefferson,Texas
2015,2/22/2015 8:17 AM,31684,PHILLIPS 66 PIPELINE LLC,ONSHORE,ABOVEGROUND,CRUDE OIL,NEDERLAND,JEFFERSON,TX,29.991413,-93.987564,CORROSION,INTERNAL,2.97,2.97,0.0,NO,NO,NO,8200,"{'road': 'Magnolia Avenue', 'town': 'Nederland', 'county': 'Jefferson County', 'state': 'Texas', 'postcode': '77627', 'country': 'United States of America', 'country_code': 'us', 1: 'Jefferson County', 2: 'Texas'}",,Weston,Wyoming
2015,2/23/2015 9:20 AM,32537,WYOMING PIPELINE COMPANY,ONSHORE,ABOVEGROUND,CRUDE OIL,,WESTON,WY,43.791796999999995,-104.414824,CORROSION,EXTERNAL,65.0,64.5,0.5,NO,NO,NO,825,"{'house_number': '923', 'road': 'WY 450', 'county': 'Weston County', 'state': 'Wyoming', 'postcode': '82701', 'country': 'United States of America', 'country_code': 'us', 1: 'Weston County', 2: 'Wyoming'}",,Yolo,California
2015,2/23/2015 11:25 AM,18092,"SFPP, LP",ONSHORE,TANK,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",LONG BEACH,LOS ANGELES,CA,38.845634999999994,-122.23234099999999,MATERIAL/WELD/EQUIP FAILURE,FAILURE OF EQUIPMENT BODY,0.11,0.11,0.0,NO,NO,NO,178131,"{'county': 'Yolo County', 'state': 'California', 'country': 'United States of America', 'country_code': 'us', 1: 'Yolo County', 2: 'California'}",Chub,Midland,Texas
2015,2/24/2015 11:55 AM,300,"PLAINS PIPELINE, L.P.",ONSHORE,UNDERGROUND,CRUDE OIL,MIDLAND,MIDLAND,TX,32.01202,-102.01668000000001,CORROSION,INTERNAL,85.0,81.0,4.0,NO,NO,YES,163100,"{'house_number': '1460', 'road': 'Elkins Road', 'neighbourhood': 'Venture', 'village': 'Chub', 'county': 'Midland County', 'state': 'Texas', 'postcode': '79706', 'country': 'United States of America', 'country_code': 'us', 1: 'Midland County', 2: 'Texas'}",Purdon,Navarro,Texas
2015,2/25/2015 12:03 AM,22442,WEST TEXAS GULF PIPELINE CO,ONSHORE,UNDERGROUND,CRUDE OIL,DAWSON,NAVARRO,TX,31.88918,-96.63953000000001,CORROSION,EXTERNAL,30.0,15.0,15.0,NO,NO,YES,525982,"{'house_number': '11840', 'road': 'FM 709', 'hamlet': 'Pursley', 'village': 'Purdon', 'county': 'Navarro County', 'state': 'Texas', 'postcode': '76639', 'country': 'United States of America', 'country_code': 'us', 1: 'Navarro County', 2: 'Texas'}",Venlo,Ransom,North Dakota
2015,2/27/2015 6:50 AM,32258,KINDER MORGAN COCHIN LLC,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",MILNOR,RANSOM,ND,46.370782,-97.467557,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,0.62,0.45,0.17,NO,NO,YES,22154,"{'road': '141st Avenue Southeast', 'hamlet': 'Venlo', 'county': 'Ransom County', 'state': 'North Dakota', 'postcode': '58060', 'country': 'United States of America', 'country_code': 'us', 1: 'Ransom County', 2: 'North Dakota'}",Delombre,East Feliciana Parish,Louisiana
2015,2/27/2015 7:00 AM,2552,COLONIAL PIPELINE CO,ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",JACKSON,EAST FELICIANA,LA,30.711159999999996,-91.28204000000001,MATERIAL/WELD/EQUIP FAILURE,THREADED CONNECTION/COUPLING FAILURE,0.7,0.7,0.0,NO,NO,NO,53527,"{'hamlet': 'Delombre', 'county': 'East Feliciana Parish', 'state': 'Louisiana', 'country': 'United States of America', 'country_code': 'us', 1: 'East Feliciana Parish', 2: 'Louisiana'}",Avery,Lincoln,Oklahoma
2015,2/27/2015 11:46 AM,39145,ENBRIDGE STORAGE (CUSHING) L.L.C.,ONSHORE,ABOVEGROUND,CRUDE OIL,CUSHING,LINCOLN,OK,35.93444,-96.752126,INCORRECT OPERATION,OTHER INCORRECT OPERATION,0.18,0.18,0.0,NO,NO,NO,5009,"{'hamlet': 'Avery', 'county': 'Lincoln County', 'state': 'Oklahoma', 'country': 'United States of America', 'country_code': 'us', 1: 'Lincoln County', 2: 'Oklahoma'}",,,
2015,2/27/2015 3:40 PM,30829,ENTERPRISE CRUDE PIPELINE LLC,ONSHORE,ABOVEGROUND,CRUDE OIL,CRANE,CRANE,TX,31.432840000000002,-102.43828,MATERIAL/WELD/EQUIP FAILURE,MALFUNCTION OF CONTROL/RELIEF EQUIPMENT,3.0,3.0,0.0,NO,NO,NO,8250,,Brand,Scurry,Texas
2015,2/27/2015 5:15 PM,31555,KINDER MORGAN CO2 CO. LP,ONSHORE,ABOVEGROUND,CO2 (CARBON DIOXIDE),SNYDER,SCURRY,TX,32.757835,-100.96095600000001,MATERIAL/WELD/EQUIP FAILURE,MALFUNCTION OF CONTROL/RELIEF EQUIPMENT,23.0,0.0,23.0,NO,NO,NO,1602,"{'house_number': '1218', 'road': 'FM 1611', 'hamlet': 'Brand', 'county': 'Scurry County', 'state': 'Texas', 'postcode': '79549', 'country': 'United States of America', 'country_code': 'us', 1: 'Scurry County', 2: 'Texas'}",Upper Chichester Township,Delaware,Pennsylvania
2015,3/1/2015 6:00 PM,18718,SUNOCO PIPELINE L.P.,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",ASTON,DELAWARE,PA,39.84512,-75.420378,MATERIAL/WELD/EQUIP FAILURE,THREADED CONNECTION/COUPLING FAILURE,0.12,0.12,0.0,NO,NO,YES,3515,"{'road': 'Conchester Highway', 'village': 'Twin Oaks', 'city': 'Upper Chichester Township', 'county': 'Delaware County', 'state': 'Pennsylvania', 'postcode': '19014', 'country': 'United States of America', 'country_code': 'us', 0: 'Upper Chichester Township', 1: 'Delaware County', 2: 'Pennsylvania'}",Linden,Union,New Jersey
2015,3/1/2015 7:28 PM,1845,"BUCKEYE PARTNERS, LP",ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",LINDEN,UNION,NJ,40.608328,-74.240044,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,0.01,0.0,0.01,YES,NO,YES,29100,"{'road': 'Lower Road', 'hamlet': 'Tremley', 'town': 'Linden', 'county': 'Union County', 'state': 'New Jersey', 'postcode': '07036', 'country': 'United States of America', 'country_code': 'us', 1: 'Union County', 2: 'New Jersey'}",City of Superior,Bayfield,Wisconsin
2015,3/2/2015 8:00 AM,11169,"ENBRIDGE ENERGY, LIMITED PARTNERSHIP",ONSHORE,ABOVEGROUND,CRUDE OIL,SUPERIOR,DOUGLAS,WI,46.688674,-92.055463,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,4.76,4.76,0.0,NO,NO,NO,59880,"{'road': '31st Avenue East', 'town': 'City of Superior', 'county': 'Bayfield', 'state': 'Wisconsin', 'postcode': '54880', 'country': 'United States of America', 'country_code': 'us', 1: 'Bayfield', 2: 'Wisconsin'}",,Andrews,Texas
2015,3/2/2015 9:15 AM,31684,PHILLIPS 66 PIPELINE LLC,ONSHORE,ABOVEGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",,ANDREWS,TX,32.407275,-102.88461099999999,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,0.33,0.0,0.33,NO,NO,YES,21000,"{'county': 'Andrews County', 'state': 'Texas', 'postcode': '79714', 'country': 'United States of America', 'country_code': 'us', 1: 'Andrews County', 2: 'Texas'}",,Ascension Parish,Louisiana
2015,3/2/2015 10:25 AM,31618,ENTERPRISE PRODUCTS OPERATING LLC,ONSHORE,ABOVEGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",GEISMAR,ASCENSION,LA,30.181559999999998,-90.9603,CORROSION,EXTERNAL,0.2,0.0,0.2,NO,NO,YES,10025,"{'county': 'Ascension Parish', 'state': 'Louisiana', 'country': 'United States of America', 'country_code': 'us', 1: 'Ascension Parish', 2: 'Louisiana'}",,Delaware,Pennsylvania
2015,3/2/2015 11:00 AM,18718,SUNOCO PIPELINE L.P.,ONSHORE,ABOVEGROUND,CRUDE OIL,SHARON HILL,DELAWARE,PA,39.894859999999994,-75.26061,NATURAL FORCE DAMAGE,TEMPERATURE,297.0,297.0,0.0,NO,NO,NO,41100,"{'natural': 'Darby Creek', 'road': 'East Jackson Street', 'borough': 'Sharon Hill', 'county': 'Delaware County', 'state': 'Pennsylvania', 'postcode': '19079', 'country': 'United States of America', 'country_code': 'us', 1: 'Delaware County', 2: 'Pennsylvania'}",,Weld,Colorado
2015,3/2/2015 12:00 PM,31684,PHILLIPS 66 PIPELINE LLC,ONSHORE,ABOVEGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",,WELD,CO,40.136819,-104.509592,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,0.48,0.0,0.48,NO,NO,NO,15030,"{'house_number': '9479', 'road': 'County Road 59', 'county': 'Weld County', 'state': 'Colorado', 'postcode': '80643', 'country': 'United States of America', 'country_code': 'us', 1: 'Weld County', 2: 'Colorado'}",Los Angeles,Los Angeles,California
2015,3/2/2015 2:30 PM,26134,EXXONMOBIL OIL CORP - WEST COAST,ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",TERMINAL ISLAND,LOS ANGELES,CA,33.734846000000005,-118.272297,CORROSION,EXTERNAL,15.0,15.0,0.0,NO,NO,YES,63960,"{'road': 'Wharf Street', 'industrial': 'PBF Energy', 'city': 'Los Angeles', 'county': 'Los Angeles County', 'state': 'California', 'postcode': '90731-7364', 'country': 'United States of America', 'country_code': 'us', 0: 'Los Angeles', 1: 'Los Angeles County', 2: 'California'}",Jacksonville,Pulaski,Arkansas
2015,3/2/2015 6:15 PM,31618,ENTERPRISE PRODUCTS OPERATING LLC,ONSHORE,UNDERGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",JACKSONVILLE,PULASKI,AR,34.846759999999996,-92.09123000000001,MATERIAL/WELD/EQUIP FAILURE,"CONSTRUCTION, INSTALLATION OR FABRICATION-RELATED",0.2,0.0,0.2,NO,NO,NO,730002,"{'road': 'Southeastern Avenue', 'hamlet': 'Toneyville', 'town': 'Jacksonville', 'county': 'Pulaski County', 'state': 'Arkansas', 'postcode': '72076', 'country': 'United States of America', 'country_code': 'us', 1: 'Pulaski County', 2: 'Arkansas'}",Chub,Midland,Texas
2015,3/3/2015 9:30 AM,30829,ENTERPRISE CRUDE PIPELINE LLC,ONSHORE,ABOVEGROUND,CRUDE OIL,MIDLAND,MIDLAND,TX,32.018203,-102.025425,MATERIAL/WELD/EQUIP FAILURE,THREADED CONNECTION/COUPLING FAILURE,1.0,1.0,0.0,NO,NO,YES,2730,"{'neighbourhood': 'Venture', 'village': 'Chub', 'county': 'Midland County', 'state': 'Texas', 'postcode': '79702', 'country': 'United States of America', 'country_code': 'us', 1: 'Midland County', 2: 'Texas'}",Rock Island,Colorado,Texas
2015,3/4/2015 5:30 AM,4906,EXXONMOBIL PIPELINE CO,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",,COLORADO,TX,29.646875,-96.518653,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,80.0,80.0,0.0,NO,NO,YES,181700,"{'road': 'County Road 103', 'hamlet': 'Helms', 'village': 'Rock Island', 'county': 'Colorado County', 'state': 'Texas', 'postcode': '77370', 'country': 'United States of America', 'country_code': 'us', 1: 'Colorado County', 2: 'Texas'}",,Kern,California
2015,3/4/2015 9:00 PM,300,"PLAINS PIPELINE, L.P.",ONSHORE,UNDERGROUND,CRUDE OIL,MCKITTRICK,KERN,CA,35.473209999999995,-119.74096000000002,MATERIAL/WELD/EQUIP FAILURE,"CONSTRUCTION, INSTALLATION OR FABRICATION-RELATED",100.0,90.0,10.0,NO,NO,YES,242656,"{'county': 'Kern County', 'state': 'California', 'country': 'United States of America', 'country_code': 'us', 1: 'Kern County', 2: 'California'}",White City,Gogebic,Michigan
2015,3/5/2015 3:15 PM,11169,"ENBRIDGE ENERGY, LIMITED PARTNERSHIP",ONSHORE,ABOVEGROUND,CRUDE OIL,MARENISCO,GOGEBIC,MI,46.359919,-89.50679699999999,MATERIAL/WELD/EQUIP FAILURE,OTHER EQUIPMENT FAILURE,0.19,0.19,0.0,NO,NO,NO,18709,"{'road': 'Stage Coach Road', 'hamlet': 'White City', 'municipality': 'Marenisco Township', 'county': 'Gogebic County', 'state': 'Michigan', 'country': 'United States of America', 'country_code': 'us', 1: 'Gogebic County', 2: 'Michigan'}",,McKenzie,North Dakota
2015,3/6/2015 8:35 AM,1248,BELLE FOURCHE PIPELINE CO,ONSHORE,UNDERGROUND,CRUDE OIL,,MCKENZIE,ND,47.582544,-103.60286500000001,EXCAVATION DAMAGE,OPERATOR/CONTRACTOR EXCAVATION DAMAGE,390.0,385.0,5.0,NO,NO,YES,51474,"{'county': 'McKenzie County', 'state': 'North Dakota', 'country': 'United States of America', 'country_code': 'us', 1: 'McKenzie County', 2: 'North Dakota'}",Knott,Howard,Texas
