Accident Year,Accident Date/Time,Operator ID,Operator Name,Pipeline Location,Pipeline Type,Liquid Type,Accident City,Accident County,Accident State,Accident Latitude,Accident Longitude,Cause Category,Cause Subcategory,Unintentional Release (Barrels),Liquid Recovery (Barrels),Net Loss (Barrels),Liquid Ignition,Liquid Explosion,Pipeline Shutdown,All Costs
2015,6/16/2015 1:40 PM,11169,"ENBRIDGE ENERGY, LIMITED PARTNERSHIP",ONSHORE,ABOVEGROUND,CRUDE OIL,PONTIAC,LIVINGSTON,IL,40.943290999999995,-88.647391,INCORRECT OPERATION,INCORRECT INSTALLATION,3.0,3.0,0.0,NO,NO,YES,132200
2015,6/16/2015 5:00 PM,32109,"ONEOK NGL PIPELINE, LLC",ONSHORE,UNDERGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",Brand,SCURRY,TX,32.81384,-100.93661999999999,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,1609.0,0.0,1609.0,NO,NO,YES,149677
2015,6/18/2015 4:09 AM,31454,"NUSTAR LOGISTICS, L.P.",ONSHORE,UNDERGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",,VICTORIA,TX,28.57446,-96.93008,CORROSION,EXTERNAL,8000.0,0.0,8000.0,NO,NO,NO,1042447
2015,6/18/2015 8:09 AM,31454,"NUSTAR LOGISTICS, L.P.",ONSHORE,UNDERGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",Magnet,MATAGORDA,TX,29.1425929,-95.9728079,CORROSION,EXTERNAL,315.0,0.0,315.0,NO,NO,NO,438976
2015,6/19/2015 8:00 AM,32537,WYOMING PIPELINE COMPANY,ONSHORE,UNDERGROUND,CRUDE OIL,OSAGE,WESTON,WY,43.50343,-104.15236,MATERIAL/WELD/EQUIP FAILURE,"CONSTRUCTION, INSTALLATION OR FABRICATION-RELATED",2.0,0.0,2.0,NO,NO,NO,11300
2015,6/19/2015 10:56 PM,22442,WEST TEXAS GULF PIPELINE CO,ONSHORE,ABOVEGROUND,CRUDE OIL,WORTHAM,FREESTONE,TX,31.776909999999997,-96.39599,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,3300.0,3100.0,200.0,NO,NO,YES,664751
2015,6/22/2015 12:58 PM,31174,"SHELL PIPELINE CO., L.P.",ONSHORE,ABOVEGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",PASADENA,HARRIS,TX,29.70687777,-95.24941107,OTHER OUTSIDE FORCE DAMAGE,VEHICLE NOT ENGAGED IN EXCAVATION,4.71,0.0,4.71,NO,NO,YES,1240000
2015,6/22/2015 1:00 PM,26112,VALERO REFINING-TEXAS L.P.,ONSHORE,ABOVEGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",HOUSTON,HARRIS,TX,29.706862,-95.24941899999999,OTHER OUTSIDE FORCE DAMAGE,VEHICLE NOT ENGAGED IN EXCAVATION,976.0,0.0,976.0,NO,NO,YES,776753
2015,6/23/2015 4:00 AM,32537,WYOMING PIPELINE COMPANY,ONSHORE,ABOVEGROUND,CRUDE OIL,OSAGE,WESTON,WY,43.666603,-105.06790500000001,MATERIAL/WELD/EQUIP FAILURE,FAILURE OF EQUIPMENT BODY,1.0,0.0,1.0,NO,NO,NO,330
2015,6/23/2015 7:58 AM,2552,COLONIAL PIPELINE CO,ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",AVENEL,MIDDLESEX COUNTY,NJ,40.57667,-74.25471999999999,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,0.1,0.1,0.0,NO,NO,YES,68010
2015,6/23/2015 8:30 AM,31684,PHILLIPS 66 PIPELINE LLC,ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",,CROWLEY,CO,38.215783,-103.562679,MATERIAL/WELD/EQUIP FAILURE,OTHER EQUIPMENT FAILURE,0.01,0.0,0.01,YES,NO,YES,80000
2015,6/23/2015 4:25 PM,18718,SUNOCO PIPELINE L.P.,ONSHORE,ABOVEGROUND,CRUDE OIL,CORSICANA,NAVARRO,TX,32.07175,-96.47357,INCORRECT OPERATION,OTHER INCORRECT OPERATION,0.36,0.0,0.36,YES,NO,NO,33022
2015,6/25/2015 3:00 PM,32109,"ONEOK NGL PIPELINE, LLC",ONSHORE,ABOVEGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",Albion,CARTER,MT,45.238011,-104.199821,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,6.0,0.0,6.0,NO,NO,NO,240
2015,6/26/2015 12:20 PM,22610,"MAGELLAN PIPELINE COMPANY, LP",ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",KANSAS CITY,WYANDOTTE,KS,39.1402,-94.60133,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,0.16,0.16,0.0,NO,NO,NO,9920
2015,6/29/2015 10:25 AM,11733,LOOP LLC,ONSHORE,ABOVEGROUND,CRUDE OIL,GALLIANO,LAFOURCHE,LA,29.46867,-90.25267,INCORRECT OPERATION,OTHER INCORRECT OPERATION,0.04,0.0,0.04,YES,NO,YES,150002
2015,6/30/2015 12:55 PM,31574,"WESTERN REFINING PIPELINE, LLC",ONSHORE,UNDERGROUND,CRUDE OIL,,MCKINLEY,NM,35.5314135,-108.210311,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,682.0,682.0,0.0,NO,NO,YES,415000
2015,6/30/2015 1:15 PM,31684,PHILLIPS 66 PIPELINE LLC,ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",,CARBON,WY,41.800416,-107.10986499999999,OTHER OUTSIDE FORCE DAMAGE,FIRE/EXPLOSION AS PRIMARY CAUSE,260.0,260.0,0.0,NO,NO,YES,44847
2015,7/2/2015 10:56 AM,31476,ROSE ROCK MIDSTREAM L.P.,ONSHORE,UNDERGROUND,CRUDE OIL,Skellyville,KINGMAN,KS,37.68779,-98.40713000000001,CORROSION,INTERNAL,0.5,0.5,0.0,NO,NO,YES,12520
2015,7/5/2015 12:53 PM,39440,DOUBLE H,ONSHORE,ABOVEGROUND,CRUDE OIL,SIDNEY,RICHLAND,MT,47.805537,-104.485472,MATERIAL/WELD/EQUIP FAILURE,THREADED CONNECTION/COUPLING FAILURE,1.5,1.5,0.0,NO,NO,YES,1355
2015,7/6/2015 8:00 AM,2552,COLONIAL PIPELINE CO,ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",COLUMBIA,CUMBERLAND,VA,37.66330708,-78.23750439,MATERIAL/WELD/EQUIP FAILURE,FAILURE OF EQUIPMENT BODY,0.12,0.12,0.0,NO,NO,NO,34015
2015,7/7/2015 7:30 AM,31174,"SHELL PIPELINE CO., L.P.",ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",BATON ROUGE,EAST BATON ROUGE,LA,30.47386943,-91.04321944,INCORRECT OPERATION,INCORRECT VALVE POSITION,1.0,1.0,0.0,NO,NO,YES,100000
2015,7/7/2015 9:00 AM,26041,"KINDER MORGAN LIQUID TERMINALS, LLC",ONSHORE,TANK,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",GALENA PARK,HARRIS,TX,29.72979,-95.22211999999999,ALL OTHER CAUSES,UNKNOWN,0.07,0.07,0.0,NO,NO,YES,350007
2015,7/7/2015 1:55 PM,22442,WEST TEXAS GULF PIPELINE CO,ONSHORE,ABOVEGROUND,CRUDE OIL,RANGER,EASTLAND,TX,32.49804,-98.63654,MATERIAL/WELD/EQUIP FAILURE,OTHER EQUIPMENT FAILURE,0.24,0.0,0.24,NO,NO,NO,17250
2015,7/9/2015 9:00 AM,18718,SUNOCO PIPELINE L.P.,ONSHORE,UNDERGROUND,CRUDE OIL,CORSICANA,NAVARRO,TX,32.083420000000004,-96.4072,CORROSION,EXTERNAL,4.5,0.0,4.5,NO,NO,YES,41676
2015,7/9/2015 9:30 AM,32537,WYOMING PIPELINE COMPANY,ONSHORE,ABOVEGROUND,CRUDE OIL,,NIOBRARA COUNTY,WY,43.4625,-104.22694399999999,CORROSION,EXTERNAL,30.0,25.0,5.0,NO,NO,NO,6254
2015,7/10/2015 7:29 AM,300,"PLAINS PIPELINE, L.P.",ONSHORE,ABOVEGROUND,CRUDE OIL,POCAHONTAS,BOND,IL,38.832198999999996,-89.597838,MATERIAL/WELD/EQUIP FAILURE,DEFECTIVE OR LOOSE TUBING/FITTING,100.0,56.0,44.0,NO,NO,YES,6281206
2015,7/11/2015 10:56 AM,39043,"TALLGRASS PONY EXPRESS PIPELINE, LLC",ONSHORE,TANK,CRUDE OIL,Cushing,PAYNE COUNTY,OK,36.011953999999996,-96.74166,INCORRECT OPERATION,OVERFILL/OVERFLOW OF TANK/VESSEL/SUMP,0.5,0.5,0.0,NO,NO,YES,3825
2015,7/12/2015 8:00 AM,26041,"KINDER MORGAN LIQUID TERMINALS, LLC",ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",PASADENA,HARRIS,TX,40.52243,-74.25384,MATERIAL/WELD/EQUIP FAILURE,MALFUNCTION OF CONTROL/RELIEF EQUIPMENT,1.79,1.79,0.0,NO,NO,YES,20300
2015,7/12/2015 3:55 PM,2190,CENTRAL FLORIDA PIPELINE CORP,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",AUBURNDALE,POLK,FL,28.068441600000003,-81.785888,NATURAL FORCE DAMAGE,LIGHTNING,0.96,0.96,0.0,NO,NO,YES,37365
2015,7/13/2015 5:00 AM,32537,WYOMING PIPELINE COMPANY,ONSHORE,TANK,CRUDE OIL,OSAGE,WESTON,WY,43.6666,-105.06791000000001,MATERIAL/WELD/EQUIP FAILURE,MALFUNCTION OF CONTROL/RELIEF EQUIPMENT,2.0,0.0,2.0,NO,NO,NO,1684
2015,7/13/2015 9:19 AM,26049,"COUNTRYMARK REFINING AND LOGISTICS, LLC",ONSHORE,UNDERGROUND,CRUDE OIL,Cowling,WABASH COUNTY,IL,38.28366,-87.94086,NATURAL FORCE DAMAGE,HEAVY RAINS/FLOODS,51.5,40.0,11.5,NO,NO,YES,1640091
2015,7/14/2015 7:57 PM,300,"PLAINS PIPELINE, L.P.",ONSHORE,ABOVEGROUND,CRUDE OIL,CHALMETTE,SAINT BERNARD,LA,29.94075,-89.9367,INCORRECT OPERATION,OVERFILL/OVERFLOW OF TANK/VESSEL/SUMP,0.6,0.6,0.0,NO,NO,YES,35000
2015,7/15/2015 8:09 AM,32011,"HOLLY ENERGY PARTNERS - OPERATING, L.P.",ONSHORE,ABOVEGROUND,CRUDE OIL,Illinois Camp,EDDY COUNTY,NM,32.71949,-104.181559,MATERIAL/WELD/EQUIP FAILURE,OTHER EQUIPMENT FAILURE,1.43,0.0,1.43,NO,NO,YES,20083
2015,7/15/2015 8:34 AM,32080,"CCPS TRANSPORTATION, LLC",ONSHORE,ABOVEGROUND,CRUDE OIL,SALISBURY,CHARITON,MO,39.411914,-92.842889,MATERIAL/WELD/EQUIP FAILURE,OTHER EQUIPMENT FAILURE,1.0,1.0,0.0,NO,NO,NO,50120
2015,7/15/2015 2:00 PM,30829,ENTERPRISE CRUDE PIPELINE LLC,ONSHORE,UNDERGROUND,CRUDE OIL,ODESSA,ECTOR,TX,31.76285,-102.34579000000001,CORROSION,INTERNAL,10.0,10.0,0.0,NO,NO,YES,19781
2015,7/16/2015 2:20 AM,31720,"EXPRESS HOLDINGS (USA), LLC",ONSHORE,UNDERGROUND,CRUDE OIL,CASPER,NATRONA,WY,42.864441,-106.40873799999999,CORROSION,INTERNAL,162.0,162.0,0.0,NO,NO,YES,102350
2015,7/16/2015 11:00 AM,18718,SUNOCO PIPELINE L.P.,ONSHORE,ABOVEGROUND,CRUDE OIL,MAYSVILLE,GARVIN,OK,34.819790000000005,-97.44566,INCORRECT OPERATION,OVERFILL/OVERFLOW OF TANK/VESSEL/SUMP,1.0,1.0,0.0,NO,NO,YES,2800
2015,7/20/2015 12:30 AM,31618,ENTERPRISE PRODUCTS OPERATING LLC,ONSHORE,ABOVEGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",NORCO,ST. CHARLES,LA,29.9944083,-90.386475,MATERIAL/WELD/EQUIP FAILURE,MALFUNCTION OF CONTROL/RELIEF EQUIPMENT,0.6,0.0,0.6,NO,NO,YES,120
2015,7/20/2015 7:30 AM,39440,DOUBLE H,ONSHORE,ABOVEGROUND,CRUDE OIL,GURENSEY,PLATTE,WY,42.133334000000005,-104.425221,INCORRECT OPERATION,OVERFILL/OVERFLOW OF TANK/VESSEL/SUMP,145.0,139.42,5.58,NO,NO,YES,296722
2015,7/20/2015 7:45 AM,31888,CENTURION PIPELINE L.P.,ONSHORE,UNDERGROUND,CRUDE OIL,Hobart,KIOWA,OK,34.89285,-99.03775999999999,CORROSION,INTERNAL,400.0,300.0,100.0,NO,NO,YES,182250
2015,7/20/2015 12:50 PM,31448,ENBRIDGE PIPELINES (TOLEDO) INC,ONSHORE,ABOVEGROUND,CRUDE OIL,OREGON,LUCAS,OH,41.67284,-83.45352,CORROSION,INTERNAL,6.02,6.02,0.0,NO,NO,YES,86964
2015,7/20/2015 8:58 PM,32099,ENERGY TRANSFER COMPANY,ONSHORE,ABOVEGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",COYANOSA,PECOS,TX,31.1931,-102.9898,MATERIAL/WELD/EQUIP FAILURE,THREADED CONNECTION/COUPLING FAILURE,27.0,0.0,27.0,NO,NO,YES,600
2015,7/22/2015 11:00 AM,20202,ULTRAMAR INC,ONSHORE,UNDERGROUND,CRUDE OIL,WILMINGTON,LOS ANGELES,CA,33.804707,-118.222597,CORROSION,INTERNAL,264.0,56.0,208.0,NO,NO,NO,294872
2015,7/22/2015 1:25 PM,11169,"ENBRIDGE ENERGY, LIMITED PARTNERSHIP",ONSHORE,UNDERGROUND,CRUDE OIL,SUPERIOR,DOUGLAS,WI,46.689721999999996,-92.060556,NATURAL FORCE DAMAGE,TEMPERATURE,13.9,13.9,0.0,NO,NO,YES,281840
2015,7/22/2015 6:57 PM,32109,"ONEOK NGL PIPELINE, LLC",ONSHORE,UNDERGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",New Salem,PALO PINTO,TX,32.603333,-98.114722,MATERIAL/WELD/EQUIP FAILURE,OTHER EQUIPMENT FAILURE,5.0,0.0,5.0,NO,NO,YES,149975
2015,7/24/2015 2:15 PM,2552,COLONIAL PIPELINE CO,ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",PASADENA,HARRIS,TX,29.718970000000002,-95.1793,EXCAVATION DAMAGE,OPERATOR/CONTRACTOR EXCAVATION DAMAGE,1.9,1.9,0.0,NO,NO,YES,5000
2015,7/26/2015 9:00 AM,18718,SUNOCO PIPELINE L.P.,ONSHORE,TANK,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",BEAUMONT,JEFFERSON,TX,29.9774,-94.05766,MATERIAL/WELD/EQUIP FAILURE,THREADED CONNECTION/COUPLING FAILURE,1.0,1.0,0.0,NO,NO,NO,5000
2015,7/27/2015 6:00 AM,1845,"BUCKEYE PARTNERS, LP",ONSHORE,TANK,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",BOOTHWYN,DELAWARE,PA,39.846349,-75.459406,MATERIAL/WELD/EQUIP FAILURE,MALFUNCTION OF CONTROL/RELIEF EQUIPMENT,0.23,0.23,0.0,NO,NO,NO,1100
2015,7/27/2015 7:45 AM,11169,"ENBRIDGE ENERGY, LIMITED PARTNERSHIP",ONSHORE,UNDERGROUND,CRUDE OIL,WARBA,ITASCA,MN,47.1375,-93.30972,MATERIAL/WELD/EQUIP FAILURE,OTHER EQUIPMENT FAILURE,0.01,0.01,0.0,NO,NO,YES,93654
2015,7/27/2015 8:00 PM,31684,PHILLIPS 66 PIPELINE LLC,ONSHORE,ABOVEGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",Deerhead,BARBER,KS,37.057846999999995,-98.96588299999999,INCORRECT OPERATION,INCORRECT INSTALLATION,1.6,0.0,1.6,NO,NO,NO,3350
2015,7/28/2015 11:45 AM,1845,"BUCKEYE PARTNERS, LP",ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",MUNCIE,DELAWARE,IN,40.279346000000004,-85.363609,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,0.48,0.48,0.0,NO,NO,YES,10085
2015,7/28/2015 1:00 PM,31555,KINDER MORGAN CO2 CO. LP,ONSHORE,UNDERGROUND,CO2 (CARBON DIOXIDE),BLOOMFIELD,SAN JUAN,NM,36.497009999999996,-107.74873999999998,MATERIAL/WELD/EQUIP FAILURE,"CONSTRUCTION, INSTALLATION OR FABRICATION-RELATED",17.3,0.0,17.3,NO,NO,NO,19052
2015,7/28/2015 2:36 PM,31583,TESORO LOGISTICS OPERATIONS LLC - MOUNTAIN REGION,ONSHORE,ABOVEGROUND,CRUDE OIL,SALT LAKE CITY,SALT LAKE,UT,40.804771,-111.92776200000002,CORROSION,INTERNAL,3.0,3.0,0.0,NO,NO,NO,18450
2015,7/28/2015 4:55 PM,11169,"ENBRIDGE ENERGY, LIMITED PARTNERSHIP",ONSHORE,ABOVEGROUND,CRUDE OIL,GRIFFITH,LAKE,IN,41.51769,-87.44697,INCORRECT OPERATION,PIPELINE/EQUIPMENT OVERPRESSURED,0.95,0.95,0.0,NO,NO,NO,10771
2015,7/30/2015 4:17 PM,2552,COLONIAL PIPELINE CO,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",BEAUMONT,JEFFERSON,TX,29.974782,-94.056025,NATURAL FORCE DAMAGE,OTHER NATURAL FORCE DAMAGE,1.3,0.3,1.0,NO,NO,NO,30000
2015,7/31/2015 12:50 AM,1845,"BUCKEYE PARTNERS, LP",ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",LINDEN,UNION,NJ,36.560829999999996,-14.35583,MATERIAL/WELD/EQUIP FAILURE,MALFUNCTION OF CONTROL/RELIEF EQUIPMENT,4.76,4.76,0.0,NO,NO,NO,65000
2015,7/31/2015 12:30 PM,30829,ENTERPRISE CRUDE PIPELINE LLC,ONSHORE,ABOVEGROUND,CRUDE OIL,ANDREWS,ANDREWS,TX,32.3006,-102.54292,MATERIAL/WELD/EQUIP FAILURE,OTHER EQUIPMENT FAILURE,1.5,1.5,0.0,NO,NO,YES,2600
2015,8/1/2015 11:00 AM,31618,ENTERPRISE PRODUCTS OPERATING LLC,ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",MANY,SABINE,LA,31.504092,-93.41685799999999,INCORRECT OPERATION,INCORRECT INSTALLATION,4.0,4.0,0.0,NO,NO,NO,51480
2015,8/1/2015 2:02 PM,26086,SEADRIFT PIPELINE CORP,ONSHORE,ABOVEGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",MONT BELVIEU,CHAMBERS,TX,29.844149600000005,-94.9113855,MATERIAL/WELD/EQUIP FAILURE,OTHER EQUIPMENT FAILURE,1.6,0.0,1.6,NO,NO,NO,725
2015,8/2/2015 7:55 AM,31888,CENTURION PIPELINE L.P.,ONSHORE,TANK,CRUDE OIL,Pleasant Hill,YOAKUM,TX,32.989666,-102.7692504,MATERIAL/WELD/EQUIP FAILURE,OTHER EQUIPMENT FAILURE,321.0,165.0,156.0,NO,NO,YES,62457
2015,8/4/2015 5:10 AM,2552,COLONIAL PIPELINE CO,ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",KROTZ SPRINGS,ST LANDRY,LA,30.528647999999997,-91.746802,MATERIAL/WELD/EQUIP FAILURE,"CONSTRUCTION, INSTALLATION OR FABRICATION-RELATED",3.3,3.3,0.0,NO,NO,YES,12775
2015,8/4/2015 7:45 AM,39023,DOUBLE EAGLE PIPELINE LLC,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",COTULLA ,LA SALLE,TX,28.510104,-99.223506,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,138.3,110.0,28.3,NO,NO,YES,480266
2015,8/5/2015 8:30 AM,26041,"KINDER MORGAN LIQUID TERMINALS, LLC",ONSHORE,TANK,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",PASADENA,HARRIS,TX,40.52243,-74.25384,CORROSION,EXTERNAL,8.98,8.98,0.0,NO,NO,NO,8000
2015,8/6/2015 12:25 AM,1845,"BUCKEYE PARTNERS, LP",ONSHORE,ABOVEGROUND,CRUDE OIL,CORPUS CHRISTI,NUECES,TX,27.814430600000005,-97.50371940000001,MATERIAL/WELD/EQUIP FAILURE,THREADED CONNECTION/COUPLING FAILURE,0.71,0.24,0.47,NO,NO,NO,5050
2015,8/6/2015 11:00 AM,32537,WYOMING PIPELINE COMPANY,ONSHORE,UNDERGROUND,CRUDE OIL,OSAGE,WESTON,WY,43.95679439999999,-104.6031611,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,35.0,33.0,2.0,NO,NO,NO,321155
2015,8/6/2015 2:09 PM,30826,WILLIAMS FIELD SERVICES,ONSHORE,UNDERGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",GILL,WELD,CO,40.45772,-104.44393000000001,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,1300.0,0.0,1300.0,YES,NO,YES,625000
2015,8/9/2015 8:14 AM,30826,WILLIAMS FIELD SERVICES,ONSHORE,ABOVEGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",OGALLAH,TREGO,KS,38.938778000000006,-99.761363,MATERIAL/WELD/EQUIP FAILURE,OTHER EQUIPMENT FAILURE,93.85,0.0,93.85,NO,NO,YES,6000
2015,8/10/2015 12:00 PM,300,"PLAINS PIPELINE, L.P.",ONSHORE,UNDERGROUND,CRUDE OIL,MCCAMEY,UPTON,TX,31.136905,-102.19236,CORROSION,INTERNAL,15.0,15.0,0.0,NO,NO,NO,35050
2015,8/11/2015 10:15 AM,30003,HOUSTON REFINING LP.,ONSHORE,TANK,CRUDE OIL,HOUSTON,HARRIS,TX,29.422303000000003,-95.14030600000001,ALL OTHER CAUSES,MISCELLANEOUS,0.12,0.12,0.0,NO,NO,NO,0
2015,8/11/2015 3:00 PM,30658,KERN OIL & REFINING CO.,ONSHORE,UNDERGROUND,CRUDE OIL,BAKERSFIELD,KERN,CA,35.298901,-118.91406299999998,CORROSION,EXTERNAL,5.0,5.0,0.0,NO,NO,NO,18500
2015,8/11/2015 5:28 PM,31618,ENTERPRISE PRODUCTS OPERATING LLC,ONSHORE,ABOVEGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",PORT ARTHUR,JEFFERSON,TX,29.952028000000002,-93.887943,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,0.6,0.0,0.6,NO,NO,YES,26098
2015,8/12/2015 9:24 AM,31618,ENTERPRISE PRODUCTS OPERATING LLC,ONSHORE,ABOVEGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",LEAVENWORTH,LEAVENWORTH COUNTY,KS,39.173564,-95.209343,MATERIAL/WELD/EQUIP FAILURE,MALFUNCTION OF CONTROL/RELIEF EQUIPMENT,3.0,0.0,3.0,NO,NO,YES,6300
2015,8/13/2015 11:10 AM,2552,COLONIAL PIPELINE CO,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",KANNAPOLIS,CABARRUS,NC,35.483852,-80.73527299999999,EXCAVATION DAMAGE,OPERATOR/CONTRACTOR EXCAVATION DAMAGE,142.9,117.9,25.0,NO,NO,YES,195750
2015,8/15/2015 10:23 AM,11169,"ENBRIDGE ENERGY, LIMITED PARTNERSHIP",ONSHORE,UNDERGROUND,CRUDE OIL,SUPERIOR,DOUGLAS,WI,46.6869,-92.0645,MATERIAL/WELD/EQUIP FAILURE,THREADED CONNECTION/COUPLING FAILURE,0.71,0.71,0.0,NO,NO,NO,28137
2015,8/17/2015 1:00 PM,26085,"PLAINS MARKETING, L.P.",ONSHORE,ABOVEGROUND,CRUDE OIL,SAINT JAMES,SAINT JAMES,LA,30.004579999999997,-90.85356999999999,INCORRECT OPERATION,OTHER INCORRECT OPERATION,0.52,0.52,0.0,NO,NO,YES,37107
2015,8/18/2015 9:45 AM,31454,"NUSTAR LOGISTICS, L.P.",ONSHORE,ABOVEGROUND,CRUDE OIL,Tuleta,BEE,TX,28.58189,-97.78703,INCORRECT OPERATION,OTHER INCORRECT OPERATION,0.21,0.21,0.0,NO,NO,NO,441
2015,8/19/2015 1:00 PM,32537,WYOMING PIPELINE COMPANY,ONSHORE,UNDERGROUND,CRUDE OIL,,WESTON COUNTY,WY,43.788561,-104.41659440000001,CORROSION,EXTERNAL,0.5,0.5,0.0,NO,NO,NO,820
2015,8/19/2015 2:00 PM,31454,"NUSTAR LOGISTICS, L.P.",ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",SAN ANTONIO,BEXAR,TX,29.441693,-98.369949,OTHER OUTSIDE FORCE DAMAGE,VEHICLE NOT ENGAGED IN EXCAVATION,1025.0,79.4,945.6,NO,NO,YES,622321
2015,8/19/2015 4:38 PM,31613,ENBRIDGE PIPELINES (EAST TEXAS) L.P.,ONSHORE,ABOVEGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",LONE STAR,MORRIS,TX,32.907579,-94.715498,NATURAL FORCE DAMAGE,LIGHTNING,0.1,0.0,0.1,YES,NO,YES,8398
2015,8/20/2015 4:52 AM,32502,ENBRIDGE PIPELINES (SOUTHERN LIGHTS) L.L.C.,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",MANHATTAN,WILL,IL,41.40817,-87.99195,INCORRECT OPERATION,INCORRECT VALVE POSITION,0.24,0.24,0.0,NO,NO,YES,1576
2015,8/21/2015 6:12 AM,2552,COLONIAL PIPELINE CO,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",GREENSBORO,GUILFORD,NC,36.07101,-79.93669,MATERIAL/WELD/EQUIP FAILURE,DEFECTIVE OR LOOSE TUBING/FITTING,8.9,8.9,0.0,NO,NO,YES,51150
2015,8/21/2015 1:14 PM,32109,"ONEOK NGL PIPELINE, LLC",ONSHORE,UNDERGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",,MITCHELL,TX,32.285819000000004,-101.168947,CORROSION,EXTERNAL,0.07,0.0,0.07,NO,NO,YES,55003
2015,8/21/2015 5:00 PM,18718,SUNOCO PIPELINE L.P.,ONSHORE,UNDERGROUND,CRUDE OIL,NOME,JEFFERSON,TX,30.08493,-94.44736,CORROSION,INTERNAL,1.0,1.0,0.0,NO,NO,NO,22000
